class_index,category_id,species_name,precision,recall,f1,support
414,8486,Salvia columbariae,0.8,0.8,0.8,5
415,8512,Stachys palustris,0.5714285714285714,0.8,0.6666666666666666,5
416,8523,Trichostema lanatum,0.5,0.4,0.4444444444444444,5
417,8526,Vitex agnus-castus,0.6,0.6,0.6,5
418,8569,Castilleja arvensis,1.0,0.6,0.75,5
419,8583,Castilleja purpurea,1.0,0.4,0.5714285714285714,5
420,8592,Epifagus virginiana,1.0,0.8,0.8888888888888888,5
421,8600,Odontites vulgaris,0.5,0.4,0.4444444444444444,5
422,8606,Pedicularis densiflora,0.6666666666666666,0.8,0.7272727272727273,5
423,8626,Erythranthe cardinalis,0.6,0.6,0.6,5
424,8633,Phryma leptostachya,0.0,0.0,0.0,5
425,8687,Veronica americana,0.5,0.6,0.5454545454545454,5
426,8693,Veronica filiformis,0.4,0.4,0.4,5
427,8709,Buddleja davidii,0.6666666666666666,0.4,0.5,5
428,8717,Verbascum nigrum,0.75,0.6,0.6666666666666666,5
429,8719,Verbascum virgatum,0.5,0.6,0.5454545454545454,5
430,8723,Duranta erecta,0.4,0.4,0.4,5
431,8724,Glandularia bipinnatifida,0.75,0.6,0.6666666666666666,5
432,8757,Asimina triloba,0.0,0.0,0.0,5
433,8763,Magnolia tripetala,0.5,0.4,0.4444444444444444,5
434,8767,Acalypha rhomboidea,0.3333333333333333,0.2,0.25,5
435,8773,Croton glandulosus,0.4166666666666667,1.0,0.5882352941176471,5
436,8804,Euphorbia ophthalmica,0.3333333333333333,0.2,0.25,5
437,8818,Manihot esculenta,0.6,0.6,0.6,5
438,8834,Hypericum perforatum,0.5,0.4,0.4444444444444444,5
439,8867,Salix bebbiana,0.3333333333333333,0.2,0.25,5
440,8869,Salix cinerea,0.0,0.0,0.0,5
441,8878,Salix nigra,0.0,0.0,0.0,5
442,8912,Viola rotundifolia,0.5,0.8,0.6153846153846154,5
443,8930,Abutilon theophrasti,0.5,0.2,0.2857142857142857,5
444,8956,Malva assurgentiflora,0.8333333333333334,1.0,0.9090909090909091,5
445,8987,Muntingia calabura,0.3333333333333333,0.4,0.36363636363636365,5
446,9069,Oenothera rosea,1.0,0.6,0.75,5
447,9089,Aristotelia serrata,0.3333333333333333,0.2,0.25,5
448,9124,Banksia integrifolia,0.3333333333333333,0.4,0.36363636363636365,5
449,9128,Leucadendron laureolum,0.25,0.2,0.2222222222222222,5
450,9133,Mimetes cucullatus,0.625,1.0,0.7692307692307693,5
451,9199,Actaea racemosa,0.5,0.2,0.2857142857142857,5
452,9202,Adonis vernalis,0.6666666666666666,0.8,0.7272727272727273,5
453,9203,Anemonastrum canadense,0.8,0.8,0.8,5
454,9221,Aquilegia vulgaris,1.0,0.6,0.75,5
455,9226,Clematis crispa,0.5,0.6,0.5454545454545454,5
456,9235,Clematis virginiana,0.375,0.6,0.46153846153846156,5
457,9258,Pulsatilla patens,0.4,0.4,0.4,5
458,9260,Ranunculus acris,0.3333333333333333,0.2,0.25,5
459,9314,Morus indica,0.5,0.2,0.2857142857142857,5
460,9372,Crataegus marshallii,0.0,0.0,0.0,5
461,9379,Eriobotrya japonica,0.2,0.2,0.2,5
462,9408,Potentilla canadensis,1.0,0.4,0.5714285714285714,5
463,9423,Prunus fasciculata,0.125,0.2,0.15384615384615385,5
464,9431,Prunus pumila,0.0,0.0,0.0,5
465,9433,Prunus spinosa,0.375,0.6,0.46153846153846156,5
466,9460,Rubus bifrons,1.0,0.2,0.3333333333333333,5
467,9477,Rubus schmidelioides,0.3333333333333333,0.2,0.25,5
468,9499,Ulmus americana,0.0,0.0,0.0,5
469,9505,Ulmus pumila,0.0,0.0,0.0,5
470,9510,Laportea canadensis,0.6666666666666666,0.8,0.7272727272727273,5
471,9518,Urtica urens,0.8,0.8,0.8,5
472,9525,Phoradendron californicum,0.42857142857142855,0.6,0.5,5
473,9548,Toxicodendron rydbergii,0.14285714285714285,0.2,0.16666666666666666,5
474,9550,Bursera microphylla,0.2,0.2,0.2,5
475,9565,Acer campestre,0.16666666666666666,0.2,0.18181818181818182,5
476,9586,Aesculus pavia,0.6666666666666666,0.4,0.5,5
477,9597,Crassula ovata,0.6,0.6,0.6,5
478,9610,Rhodiola integrifolia,0.5,0.8,0.6153846153846154,5
479,9640,Ribes uva-crispa,0.3333333333333333,0.2,0.25,5
480,9674,Tolmiea menziesii,1.0,0.8,0.8888888888888888,5
481,9695,Ipomoea coccinea,1.0,0.6,0.75,5
482,9702,Ipomoea obscura,1.0,0.8,0.8888888888888888,5
483,9735,Solanum dimidiatum,1.0,0.4,0.5714285714285714,5
484,9739,Solanum elaeagnifolium,0.6,0.6,0.6,5
485,9753,Ampelopsis glandulosa,0.6666666666666666,0.4,0.5,5
486,9766,Krameria erecta,1.0,0.6,0.75,5
487,9791,Sequoiadendron giganteum,0.4444444444444444,0.8,0.5714285714285714,5
488,9793,Taxodium distichum,0.3333333333333333,0.2,0.25,5
489,9794,Taxodium mucronatum,1.0,0.4,0.5714285714285714,5
490,9799,Abies concolor,0.75,0.6,0.6666666666666666,5
491,9818,Pinus contorta,0.3333333333333333,0.2,0.25,5
492,9833,Pinus ponderosa,0.5,0.2,0.2857142857142857,5
493,9877,Gleichenia dicarpa,0.75,0.6,0.6666666666666666,5
494,9892,Asplenium bulbiferum,0.5714285714285714,0.8,0.6666666666666666,5
495,9918,Lomaria discolor,0.5,0.6,0.5454545454545454,5
496,9925,Cystopteris fragilis,0.8,0.8,0.8,5
497,9928,Dennstaedtia punctilobula,0.6,0.6,0.6,5
498,9987,Pteris vittata,0.3333333333333333,0.2,0.25,5
499,9990,Phegopteris hexagonoptera,0.6666666666666666,0.8,0.7272727272727273,5
500,4,Eratigena duellica,0.8,0.8,0.8,5
501,33,Mecynogea lemniscata,0.6666666666666666,0.8,0.7272727272727273,5
502,44,Trichonephila clavata,1.0,0.2,0.3333333333333333,5
503,50,Zygiella x-notata,0.8,0.8,0.8,5
504,61,Oxyopes salticus,0.375,0.6,0.46153846153846156,5
505,119,Latrodectus variolus,0.6666666666666666,0.8,0.7272727272727273,5
506,136,Vasates quadripedes,0.42857142857142855,0.6,0.5,5
507,228,Elaphidion mucronatum,0.5,0.4,0.4444444444444444,5
508,229,Graphisurus fasciatus,0.4,0.4,0.4,5
509,275,Chrysolina fastuosa,0.3333333333333333,0.2,0.25,5
510,276,Chrysomela populi,0.7142857142857143,1.0,0.8333333333333334,5
511,285,Gastrophysa viridula,0.75,0.6,0.6666666666666666,5
512,337,Larinus carlinae,0.6666666666666666,0.8,0.7272727272727273,5
513,385,Euphoria sepulcralis,0.4,0.4,0.4,5
514,405,Necrodes surinamensis,1.0,0.8,0.8888888888888888,5
515,436,Chrysomya megacephala,0.5,0.4,0.4444444444444444,5
516,494,Volucella bombylans,0.5,0.6,0.5454545454545454,5
517,504,Tipula abdominalis,1.0,1.0,1.0,5
518,517,Pachypsylla celtidismamma,0.2727272727272727,0.6,0.375,5
519,552,Neotibicen superbus,0.625,1.0,0.7692307692307693,5
520,557,Acanthocephala declivis,0.3333333333333333,0.2,0.25,5
521,570,Leptoglossus phyllopus,0.4,0.4,0.4,5
522,596,Membracis mexicana,0.8333333333333334,1.0,0.9090909090909091,5
523,608,Banasa dimidiata,0.375,0.6,0.46153846153846156,5
524,632,Palomena prasina,0.0,0.0,0.0,5
525,661,Boisea trivittata,0.4,0.4,0.4,5
526,687,Bombus griseocollis,0.0,0.0,0.0,5
527,693,Bombus mixtus,0.0,0.0,0.0,5
528,696,Bombus pensylvanicus,0.2222222222222222,0.4,0.2857142857142857,5
529,712,Xylocopa sonorina,0.0,0.0,0.0,5
530,716,Cotesia congregata,0.8,0.8,0.8,5
531,722,Bicyrtes quadrifasciatus,0.3333333333333333,0.4,0.36363636363636365,5
532,732,Callirhytis seminator,1.0,0.4,0.5714285714285714,5
533,770,Tetramorium immigrans,0.5,0.6,0.5454545454545454,5
534,798,Tremex columba,0.6666666666666666,0.4,0.5,5
535,810,Ancistrocerus adiabatus,0.16666666666666666,0.2,0.18181818181818182,5
536,820,Monobia quadridens,0.3333333333333333,0.4,0.36363636363636365,5
537,831,Polistes dorsalis,0.0,0.0,0.0,5
538,833,Polistes fuscatus,0.25,0.2,0.2222222222222222,5
539,835,Polistes instabilis,0.5,0.2,0.2857142857142857,5
540,841,Vespula alascensis,0.2,0.2,0.2,5
541,843,Vespula maculifrons,0.16666666666666666,0.4,0.23529411764705882,5
542,865,Apogeshna stenialis,0.8333333333333334,1.0,0.9090909090909091,5
543,877,Cydalima perspectalis,1.0,0.8,0.8888888888888888,5
544,882,Diastictis fracturalis,1.0,0.8,0.8888888888888888,5
545,885,Elophila icciusalis,0.6666666666666666,0.4,0.5,5
546,887,Euchromius ocellea,0.4444444444444444,0.8,0.5714285714285714,5
547,903,Maruca vitrata,0.75,0.6,0.6666666666666666,5
548,904,Microcrambus biguttellus,0.8333333333333334,1.0,0.9090909090909091,5
549,979,Arctia villica,1.0,0.8,0.8888888888888888,5
550,1002,Catocala neogama,0.5714285714285714,0.8,0.6666666666666666,5
551,1041,Halysidota tessellaris,0.5,0.4,0.4444444444444444,5
552,1048,Hypena deceptalis,0.6666666666666666,0.8,0.7272727272727273,5
553,1054,Hypercompe oslari,1.0,0.6,0.75,5
554,1057,Hypoprepia fucosa,1.0,0.6,0.75,5
555,1075,Lymantria monacha,0.7142857142857143,1.0,0.8333333333333334,5
556,1123,Spilosoma congrua,1.0,1.0,1.0,5
557,1161,Camptogramma bilineata,0.6666666666666666,0.4,0.5,5
558,1165,Chiasmia emersaria,1.0,0.4,0.5714285714285714,5
559,1170,Chloroclystis inductata,0.6666666666666666,0.8,0.7272727272727273,5
560,1179,Costaconvexa centrostrigaria,0.3333333333333333,0.2,0.25,5
561,1182,Cyclophora linearia,0.42857142857142855,0.6,0.5,5
562,1183,Cyclophora nanaria,0.6666666666666666,0.8,0.7272727272727273,5
563,1209,Erannis defoliaria,0.6666666666666666,0.4,0.5,5
564,1226,Hemithea aestivaria,1.0,0.6,0.75,5
565,1227,Heterophleps triguttaria,1.0,0.8,0.8888888888888888,5
566,1256,Macaria alternata,0.3333333333333333,0.4,0.36363636363636365,5
567,1261,Melanodes anthracitaria,0.6,0.6,0.6,5
568,1276,Operophtera bruceata,0.3333333333333333,0.2,0.25,5
569,1279,Orthonama obstipata,0.8,0.8,0.8,5
570,1338,Astraptes fulgerator,0.7142857142857143,1.0,0.8333333333333334,5
571,1370,Hesperia colorado,0.42857142857142855,0.6,0.5,5
572,1387,Oligoria maculata,1.0,0.6,0.75,5
573,1429,Euclea delphinii,0.5,0.2,0.2857142857142857,5
574,1444,Cacyreus marshalli,0.5,0.2,0.2857142857142857,5
575,1480,Heliophorus epicles,1.0,1.0,1.0,5
576,1514,Plebejus idas,1.0,0.4,0.5714285714285714,5
577,1530,Satyrium liparops,0.8,0.8,0.8,5
578,1555,Acronicta insita,0.8,0.8,0.8,5
579,1618,Elaphria grata,0.42857142857142855,0.6,0.5,5
580,1642,Lacinipolia renigera,0.5714285714285714,0.8,0.6666666666666666,5
581,1670,Ochropleura plecta,0.8,0.8,0.8,5
582,1690,Ponometia erastrioides,0.3333333333333333,0.6,0.42857142857142855,5
583,1719,Tyta luctuosa,0.8,0.8,0.8,5
584,1741,Heterocampa umbrata,1.0,0.2,0.3333333333333333,5
585,1764,Acraea terpsicore,1.0,0.6,0.75,5
586,1773,Anaea aidea,0.6666666666666666,0.4,0.5,5
587,1809,Chlosyne ehrenbergii,0.8,0.8,0.8,5
588,1812,Chlosyne harrisii,0.5714285714285714,0.8,0.6666666666666666,5
589,1828,Danaus erippus,1.0,1.0,1.0,5
590,1837,Doleschallia bisaltide,0.4,0.4,0.4,5
591,1842,Dynamine postverta,0.6666666666666666,0.8,0.7272727272727273,5
592,1864,Hamadryas amphinome,1.0,0.8,0.8888888888888888,5
593,1872,Hestina assimilis,1.0,0.6,0.75,5
594,1917,Mechanitis polymnia,1.0,1.0,1.0,5
595,1928,Mestra amymone,0.3333333333333333,0.2,0.25,5
596,1963,Pyronia bathseba,1.0,1.0,1.0,5
597,2055,Belenois aurota,1.0,0.8,0.8888888888888888,5
598,2061,Catopsilia pyranthe,0.2,0.2,0.2,5
599,2062,Cepora nerissa,1.0,0.8,0.8888888888888888,5
600,2068,Delias hyparete,0.5,0.6,0.5454545454545454,5
601,2075,Eurema mexicana,1.0,0.2,0.3333333333333333,5
602,2091,Phoebis sennae,0.0,0.0,0.0,5
603,2119,Endotricha flammealis,0.5,0.6,0.5454545454545454,5
604,2159,Eacles imperialis,1.0,0.6,0.75,5
605,2169,Melittia cucurbitae,0.6666666666666666,0.8,0.7272727272727273,5
606,2172,Agrius cingulata,0.6,0.6,0.6,5
607,2281,Archimantis latistyla,0.4,0.4,0.4,5
608,2313,Aeshna palmata,0.25,0.4,0.3076923076923077,5
609,2324,Gomphaeschna furcillata,0.375,0.6,0.46153846153846156,5
610,2328,Rhionaeschna mutata,0.6666666666666666,0.4,0.5,5
611,2331,Calopteryx haemorrhoidalis,0.4,0.4,0.4,5
612,2346,Argia emma,0.6,0.6,0.6,5
613,2379,Enallagma traviatum,0.6666666666666666,0.4,0.5,5
614,2389,Ischnura kellicotti,1.0,0.8,0.8888888888888888,5
615,2401,Xanthagrion erythroneurum,0.6,0.6,0.6,5
616,2403,Cordulegaster boltonii,0.75,0.6,0.6666666666666666,5
617,2411,Epitheca canis,0.3,0.6,0.4,5
618,2475,Celithemis eponina,0.75,0.6,0.6666666666666666,5
619,2490,Erythrodiplax basifusca,1.0,0.8,0.8888888888888888,5
620,2504,Libellula axilena,0.5,0.2,0.2857142857142857,5
621,2518,Libellula semifasciata,0.8,0.8,0.8,5
622,2524,Nannothemis bella,0.2,0.2,0.2,5
623,2555,Pseudoleon superbus,0.6666666666666666,0.4,0.5,5
624,2624,Omocestus viridulus,0.16666666666666666,0.2,0.18181818181818182,5
625,2643,Hemideina thoracica,0.4,0.4,0.4,5
626,2663,Tropidacris cristata,0.4,0.4,0.4,5
627,2669,Conocephalus melaenus,0.3333333333333333,0.4,0.36363636363636365,5
628,2697,Cerastipsocus venosus,0.4,0.4,0.4,5
629,2783,Culaea inconstans,0.8,0.8,0.8,5
630,2801,Lepomis cyanellus,0.4,0.4,0.4,5
631,2813,Cheilodactylus fuscus,0.2,0.2,0.2,5
632,2818,Oreochromis mossambicus,0.3333333333333333,0.4,0.36363636363636365,5
633,2849,Lutjanus griseus,0.0,0.0,0.0,5
634,2870,Hypsypops rubicundus,0.5,0.6,0.5454545454545454,5
635,2921,Phycodurus eques,0.8,0.8,0.8,5
636,2942,Anaxyrus americanus,0.5,0.2,0.2857142857142857,5
637,2957,Bufotes viridis,0.25,0.2,0.2222222222222222,5
638,2979,Acris blanchardi,0.14285714285714285,0.2,0.16666666666666666,5
639,3019,Agalychnis dacnicolor,0.5,0.6,0.5454545454545454,5
640,3032,Lithobates septentrionalis,0.75,0.6,0.6666666666666666,5
641,3051,Kurixalus idiootocus,0.0,0.0,0.0,5
642,3056,Spea hammondii,0.0,0.0,0.0,5
643,3059,Ambystoma jeffersonianum,0.16666666666666666,0.2,0.18181818181818182,5
644,3092,Plethodon dorsalis,0.2857142857142857,0.4,0.3333333333333333,5
645,3111,Accipiter badius,0.3333333333333333,0.2,0.25,5
646,3129,Buteo lineatus,0.5,0.2,0.2857142857142857,5
647,3146,Circus macrourus,0.25,0.2,0.2222222222222222,5
648,3158,Gyps africanus,0.3333333333333333,0.4,0.36363636363636365,5
649,3163,Haliaeetus vocifer,0.5,0.4,0.4444444444444444,5
650,3169,Lophaetus occipitalis,1.0,0.4,0.5714285714285714,5
651,3201,Anas platyrhynchos,0.0,0.0,0.0,5
652,3221,Aythya marila,0.125,0.2,0.15384615384615385,5
653,3234,Cereopsis novaehollandiae,1.0,0.8,0.8888888888888888,5
654,3243,Cygnus melancoryphus,0.42857142857142855,0.6,0.5,5
655,3256,Melanitta americana,0.6666666666666666,0.4,0.5,5
656,3284,Phoeniculus purpureus,0.25,0.2,0.2222222222222222,5
657,3331,Cathartes aura,0.0,0.0,0.0,5
658,3381,Haematopus fuliginosus,0.3333333333333333,0.4,0.36363636363636365,5
659,3454,Calidris alpina,0.6666666666666666,0.4,0.5,5
660,3473,Limnodromus griseus,0.5,0.4,0.4444444444444444,5
661,3496,Tringa solitaria,1.0,0.4,0.5714285714285714,5
662,3497,Tringa stagnatilis,0.5,0.4,0.4444444444444444,5
663,3505,Ciconia nigra,0.0,0.0,0.0,5
664,3516,Columba palumbus,1.0,0.4,0.5714285714285714,5
665,3520,Columbina talpacoti,0.6666666666666666,0.4,0.5,5
666,3527,Patagioenas cayennensis,1.0,0.4,0.5714285714285714,5
667,3531,Patagioenas maculosa,0.2857142857142857,0.4,0.3333333333333333,5
668,3534,Streptopelia capicola,0.0,0.0,0.0,5
669,3549,Ceryle rudis,0.5,0.8,0.6153846153846154,5
670,3553,Dacelo novaeguineae,0.375,0.6,0.46153846153846156,5
671,3562,Todiramphus macleayii,0.6666666666666666,0.8,0.7272727272727273,5
672,3576,Momotus aequatorialis,0.42857142857142855,0.6,0.5,5
673,3601,Falco peregrinus,0.25,0.2,0.2222222222222222,5
674,3631,Francolinus pondicerianus,0.5,0.4,0.4444444444444444,5
675,3651,Grus grus,0.125,0.2,0.15384615384615385,5
676,3675,Opisthocomus hoazin,1.0,0.6,0.75,5
677,3691,Alauda arvensis,0.3333333333333333,0.2,0.25,5
678,3694,Lullula arborea,0.4,0.4,0.4,5
679,3753,Corvus corone,0.6,0.6,0.6,5
680,3765,Cyanocorax yucatanicus,0.5,0.2,0.2857142857142857,5
681,3784,Dicrurus leucophaeus,0.3333333333333333,0.2,0.25,5
682,3790,Emberiza citrinella,0.42857142857142855,0.6,0.5,5
683,3811,Carpodacus sibiricus,0.75,0.6,0.6666666666666666,5
684,3831,Pyrrhula pyrrhula,0.3333333333333333,0.4,0.36363636363636365,5
685,3835,Spinus pinus,0.2,0.2,0.2,5
686,3853,Petrochelidon pyrrhonota,0.0,0.0,0.0,5
687,3857,Ptyonoprogne rupestris,0.0,0.0,0.0,5
688,3875,Euphagus cyanocephalus,0.2222222222222222,0.4,0.2857142857142857,5
689,3878,Icterus chrysater,1.0,1.0,1.0,5
690,3929,Gavicalis virescens,0.5,0.4,0.4444444444444444,5
691,3957,Anthus cinnamomeus,0.6666666666666666,0.4,0.5,5
692,3967,Motacilla aguimp,0.5,0.4,0.4444444444444444,5
693,3970,Motacilla cinerea,0.5,0.6,0.5454545454545454,5
694,3973,Motacilla tschutschensis,1.0,0.2,0.3333333333333333,5
695,3996,Saxicola caprata,0.5,0.8,0.6153846153846154,5
696,4002,Aethopyga siparaja,0.5,0.6,0.5454545454545454,5
697,4030,Baeolophus wollweberi,0.6666666666666666,0.4,0.5,5
698,4088,Setophaga virens,0.14285714285714285,0.2,0.16666666666666666,5
699,4103,Junco hyemalis,0.5,0.2,0.2857142857142857,5
700,4134,Passer hispaniolensis,0.0,0.0,0.0,5
701,4147,Amblyospiza albifrons,0.0,0.0,0.0,5
702,4188,Sitta europaea,0.4444444444444444,0.8,0.5714285714285714,5
703,4226,Saltator atriceps,0.3333333333333333,0.2,0.25,5
704,4269,Catharus ustulatus,0.3333333333333333,0.4,0.36363636363636365,5
705,4319,Myiozetetes cayanensis,0.6666666666666666,0.4,0.5,5
706,4324,Sayornis phoebe,0.3333333333333333,0.2,0.25,5
707,4335,Tyrannus verticalis,0.2,0.2,0.2,5
708,4348,Vireo plumbeus,0.3333333333333333,0.4,0.36363636363636365,5
709,4354,Zosterops virens,0.5,0.6,0.5454545454545454,5
710,4411,Theristicus melanopis,0.2857142857142857,0.4,0.3333333333333333,5
711,4413,Threskiornis melanocephalus,0.6666666666666666,0.4,0.5,5
712,4431,Colaptes punctigula,0.8,0.8,0.8,5
713,4448,Jynx torquilla,0.3333333333333333,0.2,0.25,5
714,4453,Melanerpes formicivorus,0.2,0.4,0.26666666666666666,5
715,4460,Picoides dorsalis,0.6666666666666666,0.8,0.7272727272727273,5
716,4473,Aechmophorus clarkii,0.45454545454545453,1.0,0.625,5
717,4475,Podiceps auritus,0.25,0.2,0.2222222222222222,5
718,4479,Podiceps nigricollis,0.4,0.4,0.4,5
719,4490,Ardenna grisea,0.0,0.0,0.0,5
720,4508,Aratinga nenday,0.5,0.4,0.4444444444444444,5
721,4539,Spheniscus magellanicus,0.75,0.6,0.6666666666666666,5
722,4574,Phalacrocorax auritus,0.0,0.0,0.0,5
723,4577,Phalacrocorax carbo,0.0,0.0,0.0,5
724,4625,Connochaetes taurinus,1.0,0.8,0.8888888888888888,5
725,4634,Ovis aries,0.5,0.2,0.2857142857142857,5
726,4646,Alces alces,0.5,0.4,0.4444444444444444,5
727,4698,Mustela erminea,0.0,0.0,0.0,5
728,4712,Mirounga angustirostris,0.5,0.4,0.4444444444444444,5
729,4740,Wallabia bicolor,0.5,0.6,0.5454545454545454,5
730,4758,Sylvilagus aquaticus,0.8333333333333334,1.0,0.9090909090909091,5
731,4781,Cebus capucinus,0.7142857142857143,1.0,0.8333333333333334,5
732,4804,Peromyscus leucopus,0.4,0.4,0.4,5
733,4868,Agama picticauda,0.3333333333333333,0.2,0.25,5
734,4880,Barisia imbricata,0.75,0.6,0.6666666666666666,5
735,4891,Bradypodion damaranum,0.4,0.4,0.4,5
736,4915,Hypsiglena jani,0.4,0.8,0.5333333333333333,5
737,4920,Lampropeltis gentilis,0.6,0.6,0.6,5
738,4944,Opheodrys vernalis,0.3333333333333333,0.6,0.42857142857142855,5
739,4947,Pantherophis emoryi,0.0,0.0,0.0,5
740,4950,Pantherophis spiloides,0.5,0.2,0.2857142857142857,5
741,4960,Sonora semiannulata,0.0,0.0,0.0,5
742,4980,Basiliscus plumifrons,0.0,0.0,0.0,5
743,5020,Lacerta viridis,0.0,0.0,0.0,5
744,5046,Sceloporus cowlesi,0.3333333333333333,0.2,0.25,5
745,5070,Eulamprus quoyii,0.42857142857142855,0.6,0.5,5
746,5115,Crotalus cerastes,0.5,0.2,0.2857142857142857,5
747,5140,Emys orbicularis,0.6,0.6,0.6,5
748,5199,Coscinasterias muricata,0.75,0.6,0.6666666666666666,5
749,5205,Patiria miniata,0.8333333333333334,1.0,0.9090909090909091,5
750,5212,Strongylocentrotus droebachiensis,0.4,0.4,0.4,5
751,5213,Strongylocentrotus purpuratus,0.8333333333333334,1.0,0.9090909090909091,5
752,5223,Donax gouldii,0.5,0.6,0.5454545454545454,5
753,5242,Elliptio complanata,0.8333333333333334,1.0,0.9090909090909091,5
754,5261,Navanax inermis,0.6,0.6,0.6,5
755,5299,Doriprismatica atromarginata,0.7142857142857143,1.0,0.8333333333333334,5
756,5317,Hermissenda crassicornis,0.42857142857142855,0.6,0.5,5
757,5364,Euglandina rosea,0.5714285714285714,0.8,0.6666666666666666,5
758,5405,Protoparmeliopsis muralis,0.5555555555555556,1.0,0.7142857142857143,5
759,5423,Ramalina celastri,0.75,0.6,0.6666666666666666,5
760,5424,Ramalina farinacea,0.8333333333333334,1.0,0.9090909090909091,5
761,5520,Hygrocybe flavescens,1.0,1.0,1.0,5
762,5530,Marasmius plicatulus,0.6666666666666666,0.8,0.7272727272727273,5
763,5576,Agrocybe praecox,0.5,0.4,0.4444444444444444,5
764,5590,Tubaria furfuracea,0.6,0.6,0.6,5
765,5605,Strobilomyces strobilaceus,0.8333333333333334,1.0,0.9090909090909091,5
766,5613,Scleroderma citrinum,0.6,0.6,0.6,5
767,5627,Clavulina coralloides,0.5714285714285714,0.8,0.6666666666666666,5
768,5628,Clavulina rugosa,0.6666666666666666,0.8,0.7272727272727273,5
769,5665,Meripilus giganteus,0.5,0.8,0.6153846153846154,5
770,5670,Phlebia incarnata,1.0,1.0,1.0,5
771,5684,Lentinus arcularius,0.6666666666666666,0.8,0.7272727272727273,5
772,5693,Trametes hirsuta,1.0,0.6,0.75,5
773,5704,Lactarius deliciosus,0.5,0.4,0.4444444444444444,5
774,5744,Kindbergia oregana,0.42857142857142855,0.6,0.5,5
775,5746,Pleurozium schreberi,0.5714285714285714,0.8,0.6666666666666666,5
776,5772,Conocephalum salebrosum,0.625,1.0,0.7692307692307693,5
777,5787,Alisma triviale,0.25,0.2,0.2222222222222222,5
778,5803,Orontium aquaticum,0.6,0.6,0.6,5
779,5813,Stratiotes aloides,0.6666666666666666,0.4,0.5,5
780,5817,Potamogeton nodosus,0.5714285714285714,0.8,0.6666666666666666,5
781,5846,Allium vineale,0.3333333333333333,0.2,0.25,5
782,5867,Scadoxus puniceus,0.6666666666666666,0.4,0.5,5
783,5899,Hesperoyucca whipplei,0.5,0.8,0.6153846153846154,5
784,5904,Liriope muscari,0.3333333333333333,0.8,0.47058823529411764,5
785,5926,Scilla bifolia,0.6666666666666666,0.8,0.7272727272727273,5
786,5927,Scilla forbesii,0.6666666666666666,0.8,0.7272727272727273,5
787,5942,Yucca schidigera,0.75,0.6,0.6666666666666666,5
788,5945,Aloe ferox,0.6,0.6,0.6,5
789,5947,Asphodelus fistulosus,0.5714285714285714,0.8,0.6666666666666666,5
790,5956,Astelia nervosa,0.75,0.6,0.6666666666666666,5
791,5970,Iris missouriensis,0.8333333333333334,1.0,0.9090909090909091,5
792,5982,Olsynium douglasii,0.4,0.8,0.5333333333333333,5
793,5983,Romulea rosea,0.8,0.8,0.8,5
794,6010,Corallorhiza trifida,0.16666666666666666,0.2,0.18181818181818182,5
795,6049,Liparis loeselii,0.2857142857142857,0.4,0.3333333333333333,5
796,6056,Oeceoclades maculata,0.3333333333333333,0.2,0.25,5
797,6064,Ophrys tenthredinifera,0.8,0.8,0.8,5
798,6066,Orchis italica,0.8,0.8,0.8,5
799,6080,Platanthera orbiculata,0.16666666666666666,0.4,0.23529411764705882,5
800,6081,Platanthera psycodes,0.6666666666666666,0.8,0.7272727272727273,5
801,6086,Prasophyllum colensoi,0.3333333333333333,0.6,0.42857142857142855,5
802,6090,Pterostylis nutans,0.5,0.8,0.6153846153846154,5
803,6100,Spiranthes vernalis,0.5714285714285714,0.8,0.6666666666666666,5
804,6130,Calochortus albus,0.75,0.6,0.6666666666666666,5
805,6160,Fritillaria affinis,0.8,0.8,0.8,5
806,6166,Gagea lutea,0.8,0.8,0.8,5
807,6191,Toxicoscordion fremontii,0.3333333333333333,0.2,0.25,5
808,6199,Trillium flexipes,0.5,0.6,0.5454545454545454,5
809,6231,Carex albursina,0.2857142857142857,0.4,0.3333333333333333,5
810,6280,Cyperus odoratus,0.75,0.6,0.6666666666666666,5
811,6316,Achnatherum miliaceum,0.25,0.2,0.2222222222222222,5
812,6338,Bouteloua gracilis,0.5,0.2,0.2857142857142857,5
813,6344,Bromus catharticus,0.5,0.4,0.4444444444444444,5
814,6365,Dichanthelium clandestinum,0.16666666666666666,0.4,0.23529411764705882,5
815,6398,Miscanthus sinensis,0.3,0.6,0.4,5
816,6485,Anthriscus sylvestris,0.5,0.4,0.4444444444444444,5
817,6487,Astrantia major,0.8,0.8,0.8,5
818,6569,Schefflera arboricola,0.625,1.0,0.7692307692307693,5
819,6576,Pittosporum eugenioides,0.3333333333333333,0.4,0.36363636363636365,5
820,6580,Ilex cassine,0.75,0.6,0.6666666666666666,5
821,6593,Acmella repens,1.0,0.2,0.3333333333333333,5
822,6601,Ageratum houstonianum,0.3333333333333333,0.2,0.25,5
823,6647,Bahiopsis laciniata,0.6,0.6,0.6,5
824,6653,Bellis perennis,0.3333333333333333,0.4,0.36363636363636365,5
825,6665,Calendula arvensis,1.0,0.6,0.75,5
826,6667,Calycoseris wrightii,0.8333333333333334,1.0,0.9090909090909091,5
827,6668,Calyptocarpus vialis,0.6,0.6,0.6,5
828,6677,Centaurea calcitrapa,0.6666666666666666,0.8,0.7272727272727273,5
