class_index,category_id,species_name,common_name,family,genus,precision,recall,f1,support,class_accuracy
441,8878,Salix nigra,black willow,Salicaceae,Salix,0.03333333333333333,0.1,0.05,10,0.1
442,8912,Viola rotundifolia,Round-leaved Violet,Violaceae,Viola,0.7272727272727273,0.8,0.7619047619047619,10,0.8
443,8930,Abutilon theophrasti,velvetleaf,Malvaceae,Abutilon,0.0,0.0,0.0,10,0.0
444,8956,Malva assurgentiflora,Island Mallow,Malvaceae,Malva,0.5714285714285714,0.8,0.6666666666666666,10,0.8
445,8987,Muntingia calabura,Cherry Tree,Muntingiaceae,Muntingia,0.625,0.5,0.5555555555555556,10,0.5
446,9069,Oenothera rosea,rose evening primrose,Onagraceae,Oenothera,0.8333333333333334,0.5,0.625,10,0.5
447,9089,Aristotelia serrata,Wineberry,Elaeocarpaceae,Aristotelia,0.0,0.0,0.0,10,0.0
448,9124,Banksia integrifolia,Coastal Banksia,Proteaceae,Banksia,0.5,0.4,0.4444444444444444,10,0.4
449,9128,Leucadendron laureolum,Golden Sunshinebush,Proteaceae,Leucadendron,0.16666666666666666,0.1,0.125,10,0.1
450,9133,Mimetes cucullatus,red pagoda,Proteaceae,Mimetes,0.6923076923076923,0.9,0.782608695652174,10,0.9
451,9199,Actaea racemosa,black cohosh,Ranunculaceae,Actaea,0.6666666666666666,0.2,0.3076923076923077,10,0.2
452,9202,Adonis vernalis,Spring Adonis,Ranunculaceae,Adonis,0.6363636363636364,0.7,0.6666666666666666,10,0.7
453,9203,Anemonastrum canadense,meadow anemone,Ranunculaceae,Anemonastrum,0.24324324324324326,0.9,0.3829787234042553,10,0.9
454,9221,Aquilegia vulgaris,common columbine,Ranunculaceae,Aquilegia,1.0,0.1,0.18181818181818182,10,0.1
455,9226,Clematis crispa,Swamp Leather Flower,Ranunculaceae,Clematis,0.6666666666666666,0.4,0.5,10,0.4
456,9235,Clematis virginiana,Virginia virgin's-bower,Ranunculaceae,Clematis,0.0,0.0,0.0,10,0.0
457,9258,Pulsatilla patens,eastern pasqueflower,Ranunculaceae,Pulsatilla,0.3,0.3,0.3,10,0.3
458,9260,Ranunculus acris,meadow buttercup,Ranunculaceae,Ranunculus,0.6,0.6,0.6,10,0.6
459,9314,Morus indica,Korean mulberry,Moraceae,Morus,0.0,0.0,0.0,10,0.0
460,9372,Crataegus marshallii,parsley hawthorn,Rosaceae,Crataegus,0.0,0.0,0.0,10,0.0
461,9379,Eriobotrya japonica,Loquat,Rosaceae,Eriobotrya,0.2,0.3,0.24,10,0.3
462,9408,Potentilla canadensis,dwarf cinquefoil,Rosaceae,Potentilla,0.8333333333333334,0.5,0.625,10,0.5
463,9423,Prunus fasciculata,desert almond,Rosaceae,Prunus,0.0,0.0,0.0,10,0.0
464,9431,Prunus pumila,sand cherry,Rosaceae,Prunus,0.1111111111111111,0.1,0.10526315789473684,10,0.1
465,9433,Prunus spinosa,Blackthorn,Rosaceae,Prunus,0.6666666666666666,0.2,0.3076923076923077,10,0.2
466,9460,Rubus bifrons,Himalayan-berry,Rosaceae,Rubus,0.0,0.0,0.0,10,0.0
467,9477,Rubus schmidelioides,Rubus schmidelioides,Rosaceae,Rubus,0.0,0.0,0.0,10,0.0
468,9499,Ulmus americana,American elm,Ulmaceae,Ulmus,0.125,0.1,0.1111111111111111,10,0.1
469,9505,Ulmus pumila,Siberian elm,Ulmaceae,Ulmus,0.0,0.0,0.0,10,0.0
470,9510,Laportea canadensis,Canadian wood nettle,Urticaceae,Laportea,0.36363636363636365,0.4,0.38095238095238093,10,0.4
471,9518,Urtica urens,Dwarf Nettle,Urticaceae,Urtica,0.6,0.3,0.4,10,0.3
472,9525,Phoradendron californicum,desert mistletoe,Santalaceae,Phoradendron,0.3076923076923077,0.4,0.34782608695652173,10,0.4
473,9548,Toxicodendron rydbergii,poison ivy,Anacardiaceae,Toxicodendron,0.0,0.0,0.0,10,0.0
474,9550,Bursera microphylla,elephant tree,Burseraceae,Bursera,0.25,0.4,0.3076923076923077,10,0.4
475,9565,Acer campestre,field maple,Sapindaceae,Acer,0.16666666666666666,0.1,0.125,10,0.1
476,9586,Aesculus pavia,Red Buckeye,Sapindaceae,Aesculus,0.6666666666666666,0.4,0.5,10,0.4
477,9597,Crassula ovata,jade plant,Crassulaceae,Crassula,0.5,0.4,0.4444444444444444,10,0.4
478,9610,Rhodiola integrifolia,western roseroot,Crassulaceae,Rhodiola,0.3333333333333333,0.2,0.25,10,0.2
479,9640,Ribes uva-crispa,Goose-berry,Grossulariaceae,Ribes,0.0,0.0,0.0,10,0.0
480,9674,Tolmiea menziesii,youth on age,Saxifragaceae,Tolmiea,1.0,0.1,0.18181818181818182,10,0.1
481,9695,Ipomoea coccinea,red morning glory,Convolvulaceae,Ipomoea,0.6666666666666666,0.4,0.5,10,0.4
482,9702,Ipomoea obscura,Obscure Morning Glory,Convolvulaceae,Ipomoea,0.75,0.6,0.6666666666666666,10,0.6
483,9735,Solanum dimidiatum,western horsenettle,Solanaceae,Solanum,0.8333333333333334,0.5,0.625,10,0.5
484,9739,Solanum elaeagnifolium,White Horse-nettle,Solanaceae,Solanum,0.17647058823529413,0.6,0.2727272727272727,10,0.6
485,9753,Ampelopsis glandulosa,Porcelain Berry,Vitaceae,Ampelopsis,0.6666666666666666,0.2,0.3076923076923077,10,0.2
486,9766,Krameria erecta,Pima Rhatany,Krameriaceae,Krameria,0.35714285714285715,0.5,0.4166666666666667,10,0.5
487,9791,Sequoiadendron giganteum,giant sequoia,Cupressaceae,Sequoiadendron,0.8,0.4,0.5333333333333333,10,0.4
488,9793,Taxodium distichum,baldcypress,Cupressaceae,Taxodium,0.0,0.0,0.0,10,0.0
489,9794,Taxodium mucronatum,Montezuma cypress,Cupressaceae,Taxodium,0.3076923076923077,0.4,0.34782608695652173,10,0.4
490,9799,Abies concolor,white fir,Pinaceae,Abies,0.1,0.2,0.13333333333333333,10,0.2
491,9818,Pinus contorta,lodgepole pine,Pinaceae,Pinus,0.5,0.3,0.375,10,0.3
492,9833,Pinus ponderosa,ponderosa pine,Pinaceae,Pinus,0.42857142857142855,0.3,0.35294117647058826,10,0.3
493,9877,Gleichenia dicarpa,tangle fern,Gleicheniaceae,Gleichenia,0.3333333333333333,0.4,0.36363636363636365,10,0.4
494,9892,Asplenium bulbiferum,Hen and Chicks Fern,Aspleniaceae,Asplenium,0.2631578947368421,0.5,0.3448275862068966,10,0.5
495,9918,Lomaria discolor,Crown Fern,Blechnaceae,Lomaria,0.35714285714285715,0.5,0.4166666666666667,10,0.5
496,9925,Cystopteris fragilis,brittle bladderfern,Cystopteridaceae,Cystopteris,0.21428571428571427,0.3,0.25,10,0.3
497,9928,Dennstaedtia punctilobula,hay-scented fern,Dennstaedtiaceae,Dennstaedtia,0.625,0.5,0.5555555555555556,10,0.5
498,9987,Pteris vittata,ladder fern,Pteridaceae,Pteris,0.14285714285714285,0.2,0.16666666666666666,10,0.2
499,9990,Phegopteris hexagonoptera,broad beech fern,Thelypteridaceae,Phegopteris,0.45454545454545453,0.5,0.47619047619047616,10,0.5
